DocId,name,Organization,Position,category,category_main
imh-11-144,徐可陞,Cosmopolitan Club,US,association: club,association
imh-11-144,徐可陞,Oberlin College,US,education: higher,education
imh-11-144,徐可陞,Students' Volunteer Movement,US,association: students,association
imh-11-145,徐志誠,Chung Hua Book Company,POST,business: company,business
imh-11-145,徐志誠,Tsing Hua College,POST,education: higher,education
imh-11-145,徐志誠,St. John's University,PRE,education: higher,education
imh-11-145,徐志誠,St. John's University,PRE,education: higher,education
imh-11-145,徐志誠,Chinese Students' Conference,US,event: conference,event
imh-11-145,徐志誠,Chinese Students' Monthly,US,media: periodical,media
imh-11-145,徐志誠,Harvard University,US,education: higher,education
imh-11-145,徐志誠,International Club,US,association: club,association
imh-11-145,徐志誠,University of Chicago,US,education: higher,education
imh-11-145,徐志誠,University of Wisconsin,US,education: higher,education
imh-11-146,徐善祥,Chinese Social and Political Science Review,POST,media: periodical,media
imh-11-146,徐善祥,Commercial Press,POST,business: company,business
imh-11-146,徐善祥,Commercial Press,POST,business: company,business
imh-11-146,徐善祥,Hunan-Yale Medical College,POST,education: higher,education
imh-11-146,徐善祥,Ministry of Finance,POST,government: central,government
imh-11-146,徐善祥,Nanyang High School,PRE,education: secondary,education
imh-11-146,徐善祥,St. John's University,PRE,education: higher,education
imh-11-146,徐善祥,A.D. Little's Chemical Laboratory,US,industry: laboratory,industry
imh-11-146,徐善祥,American Chemical Society,US,association: professional,association
imh-11-146,徐善祥,Chinese Students' Monthly,US,media: periodical,media
imh-11-146,徐善祥,Sheffield Scientific School,US,education: secondary,education
imh-11-146,徐善祥,University of Michigan,US,education: higher,education
imh-11-146,徐善祥,Yale University,US,education: higher,education
imh-11-147,徐書,Ministry of Communications,POST,government: central,government
imh-11-147,徐書,St. John's University,PRE,education: higher,education
imh-11-147,徐書,Massachusetts Institute of Technology,US,education: higher,education
imh-11-147,徐書,Purdue University,US,education: higher,education
imh-11-148,祝毓瑛,Ministry of Finance,POST,government: central,government
imh-11-148,祝毓瑛,National Oil Administration,POST,administration: central,administration
imh-11-148,祝毓瑛,Anglo-Chinese College (Tientsin),PRE,education: higher,education
imh-11-148,祝毓瑛,Peiyang University,PRE,education: higher,education
imh-11-148,祝毓瑛,Shantung University,PRE,education: higher,education
imh-11-148,祝毓瑛,Yu Tsai School,PRE,education: secondary,education
imh-11-148,祝毓瑛,University of Pennsylvania,US,education: higher,education
imh-11-148,祝毓瑛,Yale University,US,education: higher,education
imh-11-149,郝伯陽,Kiangsu Physical Training Institute,POST,education: higher,education
imh-11-149,郝伯陽,Shanghai Chinese Glee Club,POST,association: club,association
imh-11-149,郝伯陽,Y.M.C.A.,POST,association: voluntary,association
imh-11-149,郝伯陽,Nanking Christian College,PRE,education: higher,education
imh-11-149,郝伯陽,Weidensall Club,US,association: club,association
imh-11-149,郝伯陽,Y.M.C.A. College,US,education: higher,education
imh-11-15,王弼,Ministry of War,POST,government: central,government
imh-11-15,王弼,Peking-Kalgan Railway,POST,railway: China,railway
imh-11-15,王弼,Peking-Kalgan Railway,POST,railway: China,railway
imh-11-15,王弼,Yu Tsai School,PRE,education: secondary,education
imh-11-15,王弼,Cornell University,US,education: higher,education
imh-11-15,王弼,Cosmopolitan Club,US,association: club,association
imh-11-15,王弼,University of California,US,education: higher,education
imh-11-15,王弼,Watertown Arsenal,US,military: Chinese,military
imh-11-150,侯景飛,Peking-Suiyuan Railway,POST,railway: China,railway
imh-11-150,侯景飛,Chihli Provincial College,PRE,education: higher,education
imh-11-150,侯景飛,Nanking Educational Commission,PRE,administration: commission,administration
imh-11-150,侯景飛,Nanyang College,PRE,education: higher,education
imh-11-150,侯景飛,Peiyang University,PRE,education: higher,education
imh-11-150,侯景飛,Cornell University,US,education: higher,education
imh-11-151,席德柄,Birmingham University,OTHER,education: higher,education
imh-11-151,席德柄,Tsing Hua College,POST,education: higher,education
imh-11-151,席德柄,Nanyang College,PRE,education: higher,education
imh-11-151,席德柄,Shanghai Public School,PRE,education: secondary,education
imh-11-151,席德柄,Shun Cheng School,PRE,education: secondary,education
imh-11-151,席德柄,M. I. T. Chinese Students' Club,US,association: students,association
imh-11-151,席德柄,M. I. T. Cosmopolitan Club,US,association: club,association
imh-11-151,席德柄,Massachusetts Institute of Technology,US,education: higher,education
imh-11-151,席德柄,Trinity College,US,education: higher,education
imh-11-152,夏元瑮,Peking Government University,POST,education: higher,education
imh-11-152,夏元瑮,Yale University,US,education: higher,education
imh-11-153,高崙瑾,Ministry of Communications,POST,government: central,government
imh-11-153,高崙瑾,American Consulate (Nanking),PRE,government: foreign,government
imh-11-153,高崙瑾,Nanking Military Academy,PRE,education: military,education
imh-11-153,高崙瑾,University of Nanking,PRE,education: higher,education
imh-11-153,高崙瑾,Chinese Students' Christian Association,US,association: students,association
imh-11-153,高崙瑾,Chinese Students' Monthly,US,media: periodical,media
imh-11-153,高崙瑾,Commerce Club,US,association: club,association
imh-11-153,高崙瑾,Erie Railroad,US,railway: abroad,railway
imh-11-153,高崙瑾,Illinois Central Railway,US,railway: abroad,railway
imh-11-153,高崙瑾,Indemnity Students' Club,US,association: students,association
imh-11-153,高崙瑾,Michigan Chinese Students' Club,US,association: students,association
imh-11-153,高崙瑾,Pennsylvania Railroad Company,US,business: company,business
imh-11-153,高崙瑾,University of Michigan,US,education: higher,education
imh-11-153,高崙瑾,University of Pennsylvania,US,education: higher,education
imh-11-154,桂鑄西,Banking College,PRE,education: higher,education
imh-11-154,桂鑄西,Peking Government University,PRE,education: higher,education
imh-11-154,桂鑄西,Harvard Club,US,association: club,association
imh-11-154,桂鑄西,Harvard University,US,education: higher,education
imh-11-155,梁鑾,Pacific College,US,education: higher,education
imh-11-156,梁廷美,San Francisco Dental College,US,education: higher,education
imh-11-157,梁啟勳,Bank of China,POST,bank: central,banking
imh-11-157,梁啟勳,Columbia University,US,education: higher,education
imh-11-157,梁啟勳,Morgan Park Academy,US,education: higher,education
imh-11-157,梁啟勳,Northwestern University,US,education: higher,education
imh-11-158,梁福初,American College Club,POST,education: higher,education
imh-11-158,梁福初,American Returned Students' Information Bureau,POST,education: higher,education
imh-11-158,梁福初,Chinese Social and Political Science Review,POST,media: periodical,media
imh-11-158,梁福初,Tsing Hua College,POST,education: higher,education
imh-11-158,梁福初,Canton Christian College,PRE,education: higher,education
imh-11-158,梁福初,Chinese Legation (Berlin),PRE,government: foreign,government
imh-11-158,梁福初,Hongkong Diocesan School,PRE,education: secondary,education
imh-11-158,梁福初,Amherst Agricultural College,US,education: higher,education
imh-11-158,梁福初,Syracuse Social Settlement,US,other: social work,other
imh-11-158,梁福初,Syracuse University,US,education: higher,education
imh-11-158,梁福初,Williston Seminary,US,education: higher,education
imh-11-159,梁賚奎,Ministry of Agriculture and Forestry,POST,government: central,government
imh-11-159,梁賚奎,Ministry of Agriculture and Forestry,POST,government: central,government
imh-11-159,梁賚奎,Peking Government University,POST,education: higher,education
imh-11-159,梁賚奎,Anglo-Chinese College (Tientsin),PRE,education: higher,education
imh-11-159,梁賚奎,Peiyang University,PRE,education: higher,education
imh-11-159,梁賚奎,Cornell University,US,education: higher,education
imh-11-159,梁賚奎,Massachusetts Agricultural College,US,education: higher,education
imh-11-16,王紹瀛,Peking First District Mining Office,POST,administration: local,administration
imh-11-16,王紹瀛,Peking Government University,POST,education: higher,education
imh-11-16,王紹瀛,Tangshan Railway and Engineering College,POST,education: higher,education
imh-11-16,王紹瀛,Li-Shing Scientific and Industrial College,PRE,education: higher,education
imh-11-16,王紹瀛,Colorado School of Mines,US,education: higher,education
imh-11-160,梁文興,Kwangtung Provincial College,POST,education: higher,education
imh-11-160,梁文興,North China Carpet Company,POST,business: company,business
imh-11-160,梁文興,Y.M.C.A. School (Tientsin),POST,education: vocational,education
imh-11-160,梁文興,Honolulu Public School,PRE,education: secondary,education
imh-11-160,梁文興,Queen's College,PRE,education: higher,education
imh-11-160,梁文興,Columbia University,US,education: higher,education
imh-11-160,梁文興,Healdsburg College,US,education: higher,education
imh-11-160,梁文興,Valparaiso University,US,education: higher,education
imh-11-161,梁敦彥,Tientsin Telegraph College,POST,education: higher,education
imh-11-161,梁敦彥,Yale University,POST,education: higher,education
imh-11-161,梁敦彥,Victoria School,PRE,education: secondary,education
imh-11-161,梁敦彥,Delta Kappa Epsilon,US,association: fraternity,association
imh-11-161,梁敦彥,Hartford Grammar School,US,education: secondary,education
imh-11-161,梁敦彥,Hartford High School,US,education: secondary,education
imh-11-161,梁敦彥,Yale University,US,education: higher,education
imh-11-162,梁如浩,Ministry of Foreign Affairs,POST,government: central,government
imh-11-162,梁如浩,Shanhaikwan Railway,POST,railway: China,railway
imh-11-162,梁如浩,Tientsin Customs,POST,administration: local,administration
imh-11-162,梁如浩,Tientsin Taotai,POST,administration: local,administration
imh-11-162,梁如浩,Steven's Institute of Technology,US,education: higher,education
imh-11-163,凌道揚,Commercial Press,POST,business: company,business
imh-11-163,凌道揚,Great Southern Lumber Company,POST,business: company,business
imh-11-163,凌道揚,National Committee of Y.M.C.A. of China,POST,association: voluntary,association
imh-11-163,凌道揚,National Committee of Y.M.C.A. of China,POST,association: voluntary,association
imh-11-163,凌道揚,St. John's Echo,PRE,media: periodical,media
imh-11-163,凌道揚,St. John's University,PRE,education: higher,education
